Stream_KM,Longitude,Latitude,TopoWest,TopoSouth,TopoEast,Veg0_EMERG,Veg1_NE,Veg2_NE,Veg3_NE,Veg4_NE,Veg5_NE,Veg6_NE,Veg7_NE,Veg8_NE,Veg9_NE,Veg1_E,Veg2_E,Veg3_E,Veg4_E,Veg5_E,Veg6_E,Veg7_E,Veg8_E,Veg9_E,Veg1_SE,Veg2_SE,Veg3_SE,Veg4_SE,Veg5_SE,Veg6_SE,Veg7_SE,Veg8_SE,Veg9_SE,Veg1_S,Veg2_S,Veg3_S,Veg4_S,Veg5_S,Veg6_S,Veg7_S,Veg8_S,Veg9_S,Veg1_SW,Veg2_SW,Veg3_SW,Veg4_SW,Veg5_SW,Veg6_SW,Veg7_SW,Veg8_SW,Veg9_SW,Veg1_W,Veg2_W,Veg3_W,Veg4_W,Veg5_W,Veg6_W,Veg7_W,Veg8_W,Veg9_W,Veg1_NW,Veg2_NW,Veg3_NW,Veg4_NW,Veg5_NW,Veg6_NW,Veg7_NW,Veg8_NW,Veg9_NW,ELEV_V1_NE,ELEV_V2_NE,ELEV_V3_NE,ELEV_V4_NE,ELEV_V5_NE,ELEV_V6_NE,ELEV_V7_NE,ELEV_V8_NE,ELEV_V9_NE,ELEV_V1_E,ELEV_V2_E,ELEV_V3_E,ELEV_V4_E,ELEV_V5_E,ELEV_V6_E,ELEV_V7_E,ELEV_V8_E,ELEV_V9_E,ELEV_V1_SE,ELEV_V2_SE,ELEV_V3_SE,ELEV_V4_SE,ELEV_V5_SE,ELEV_V6_SE,ELEV_V7_SE,ELEV_V8_SE,ELEV_V9_SE,ELEV_V1_S,ELEV_V2_S,ELEV_V3_S,ELEV_V4_S,ELEV_V5_S,ELEV_V6_S,ELEV_V7_S,ELEV_V8_S,ELEV_V9_S,ELEV_V1_SW,ELEV_V2_SW,ELEV_V3_SW,ELEV_V4_SW,ELEV_V5_SW,ELEV_V6_SW,ELEV_V7_SW,ELEV_V8_SW,ELEV_V9_SW,ELEV_V1_W,ELEV_V2_W,ELEV_V3_W,ELEV_V4_W,ELEV_V5_W,ELEV_V6_W,ELEV_V7_W,ELEV_V8_W,ELEV_V9_W,ELEV_V1_NW,ELEV_V2_NW,ELEV_V3_NW,ELEV_V4_NW,ELEV_V5_NW,ELEV_V6_NW,ELEV_V7_NW,ELEV_V8_NW,ELEV_V9_NW,LAT_V1_NE,LAT_V2_NE,LAT_V3_NE,LAT_V4_NE,LAT_V5_NE,LAT_V6_NE,LAT_V7_NE,LAT_V8_NE,LAT_V9_NE,LAT_V1_E,LAT_V2_E,LAT_V3_E,LAT_V4_E,LAT_V5_E,LAT_V6_E,LAT_V7_E,LAT_V8_E,LAT_V9_E,LAT_V1_SE,LAT_V2_SE,LAT_V3_SE,LAT_V4_SE,LAT_V5_SE,LAT_V6_SE,LAT_V7_SE,LAT_V8_SE,LAT_V9_SE,LAT_V1_S,LAT_V2_S,LAT_V3_S,LAT_V4_S,LAT_V5_S,LAT_V6_S,LAT_V7_S,LAT_V8_S,LAT_V9_S,LAT_V1_SW,LAT_V2_SW,LAT_V3_SW,LAT_V4_SW,LAT_V5_SW,LAT_V6_SW,LAT_V7_SW,LAT_V8_SW,LAT_V9_SW,LAT_V1_W,LAT_V2_W,LAT_V3_W,LAT_V4_W,LAT_V5_W,LAT_V6_W,LAT_V7_W,LAT_V8_W,LAT_V9_W,LAT_V1_NW,LAT_V2_NW,LAT_V3_NW,LAT_V4_NW,LAT_V5_NW,LAT_V6_NW,LAT_V7_NW,LAT_V8_NW,LAT_V9_NW,LON_V1_NE,LON_V2_NE,LON_V3_NE,LON_V4_NE,LON_V5_NE,LON_V6_NE,LON_V7_NE,LON_V8_NE,LON_V9_NE,LON_V1_E,LON_V2_E,LON_V3_E,LON_V4_E,LON_V5_E,LON_V6_E,LON_V7_E,LON_V8_E,LON_V9_E,LON_V1_SE,LON_V2_SE,LON_V3_SE,LON_V4_SE,LON_V5_SE,LON_V6_SE,LON_V7_SE,LON_V8_SE,LON_V9_SE,LON_V1_S,LON_V2_S,LON_V3_S,LON_V4_S,LON_V5_S,LON_V6_S,LON_V7_S,LON_V8_S,LON_V9_S,LON_V1_SW,LON_V2_SW,LON_V3_SW,LON_V4_SW,LON_V5_SW,LON_V6_SW,LON_V7_SW,LON_V8_SW,LON_V9_SW,LON_V1_W,LON_V2_W,LON_V3_W,LON_V4_W,LON_V5_W,LON_V6_W,LON_V7_W,LON_V8_W,LON_V9_W,LON_V1_NW,LON_V2_NW,LON_V3_NW,LON_V4_NW,LON_V5_NW,LON_V6_NW,LON_V7_NW,LON_V8_NW,LON_V9_NW
22,16.4649048408,47.1154419837,0,0,0,0,235,235,119,119,119,119,119,119,119,235,235,235,119,119,119,119,119,119,0,0,0,0,0,0,0,235,235,0,235,235,235,235,235,235,187,187,235,235,235,235,187,119,119,119,119,0,235,235,235,235,187,119,119,119,0,0,0,0,0,0,0,0,0,213,216,215,214,214,214,214,214,214,213,216,216,215,214,214,214,214,214,0,0,0,0,0,0,0,213,213,0,214,216,215,216,217,216,216,216,214,215,216,216,216,216,215,215,215,0,215,216,217,216,216,216,215,215,0,0,0,0,0,0,0,0,0,47.1154737357,47.1155054877,47.1155372397,47.1155689916,47.1156007436,47.1156324955,47.1156642474,47.1156959993,47.1157277511,47.115441908,47.1154418322,47.1154417564,47.1154416806,47.1154416048,47.1154415289,47.115441453,47.115441377,47.115441301,0,0,0,0,0,0,0,47.1151871106,47.1151552514,0,47.115352024,47.1153070442,47.1152620643,47.1152170845,47.1151721047,47.1151271248,47.115082145,47.1150371652,47.1154102316,47.1153784796,47.1153467275,47.1153149754,47.1152832233,47.1152514712,47.115219719,47.1151879668,47.1151562146,0,47.115442135,47.1154422105,47.1154422861,47.1154423616,47.1154424371,47.1154425125,47.1154425879,47.1154426633,0,0,0,0,0,0,0,0,0,16.4649515112,16.4649981815,16.465044852,16.4650915225,16.465138193,16.4651848636,16.4652315343,16.465278205,16.4653248758,16.4649707317,16.4650366226,16.4651025135,16.4651684044,16.4652342953,16.4653001862,16.4653660771,16.465431968,16.4654978589,0,0,0,0,0,0,0,16.4652769471,16.4653234601,0,16.4649046191,16.4649045082,16.4649043974,16.4649042865,16.4649041756,16.4649040648,16.4649039539,16.464903843,16.4648581706,16.4648115003,16.4647648302,16.4647181601,16.46467149,16.46462482,16.4645781501,16.4645314802,16.4644848104,0,16.464773059,16.4647071681,16.4646412772,16.4645753863,16.4645094954,16.4644436045,16.4643777136,16.4643118227,0,0,0,0,0,0,0,0,0
21.5,16.4687250704,47.1120371842,0,0,0,0,235,235,119,119,119,119,119,119,119,235,235,235,119,119,119,119,119,119,0,0,0,0,0,0,0,0,0,0,235,235,101,101,101,224,224,224,235,101,101,101,101,101,101,101,101,235,235,101,101,101,101,101,101,101,0,0,0,0,235,235,235,235,235,214,215,215,215,214,214,214,214,214,214,215,215,215,215,214,214,214,214,0,0,0,0,0,0,0,0,0,0,215,216,216,215,215,215,215,215,214,216,215,215,215,215,214,214,214,214,214,216,215,215,215,215,215,214,0,0,0,0,214,214,214,215,215,47.1120689347,47.1121006852,47.1121324356,47.112164186,47.1121959364,47.1122276868,47.1122594372,47.1122911875,47.1123229379,47.1120371063,47.1120370284,47.1120369504,47.1120368724,47.1120367944,47.1120367163,47.1120366382,47.11203656,47.1120364818,0,0,0,0,0,0,0,0,0,0,47.1119472245,47.1119022447,47.1118572648,47.111812285,47.1117673051,47.1117223253,47.1116773454,47.1116323656,47.1120054337,47.1119736832,47.1119419327,47.1119101821,47.1118784315,47.1118466809,47.1118149303,47.1117831797,47.111751429,47.1120372621,47.1120373399,47.1120374177,47.1120374954,47.1120375731,47.1120376508,47.1120377284,47.112037806,47.1120378836,0,0,0,0,47.1121964871,47.1122283476,47.1122602081,47.1122920686,47.1123239291,16.46877174,16.4688184097,16.4688650794,16.4689117492,16.4689584191,16.4690050889,16.4690517589,16.4690984289,16.4691450989,16.4687909571,16.4688568438,16.4689227305,16.4689886172,16.4690545039,16.4691203905,16.4691862772,16.4692521639,16.4693180506,0,0,0,0,0,0,0,0,0,0,16.4687248423,16.4687247282,16.4687246141,16.4687245001,16.468724386,16.4687242719,16.4687241579,16.4687240438,16.4686784009,16.4686317314,16.4685850619,16.4685383925,16.4684917232,16.4684450539,16.4683983847,16.4683517155,16.4683050464,16.4686591837,16.4685932971,16.4685274104,16.4684615237,16.468395637,16.4683297503,16.4682638636,16.4681979769,16.4681320902,0,0,0,0,16.4684925284,16.4684460199,16.4683995112,16.4683530026,16.4683064938
21,16.4727944798,47.1086603897,0,0,0,0,100,100,100,100,100,187,187,187,187,100,100,100,100,100,100,100,100,100,0,100,243,243,243,243,100,100,100,0,0,243,243,243,243,243,243,243,243,243,243,243,243,187,187,119,119,243,243,243,243,187,187,187,187,187,0,0,133,0,0,0,0,0,0,213,214,214,214,214,214,214,214,216,213,214,214,214,214,214,214,214,214,0,213,213,214,214,214,215,214,214,0,0,213,213,213,214,214,215,215,213,214,215,214,214,214,214,214,214,213,214,215,216,216,216,216,216,216,0,0,213,0,0,0,0,0,0,47.1086921386,47.1087238874,47.1087556362,47.108787385,47.1088191337,47.1088508825,47.1088826312,47.1089143799,47.1089461286,47.1086603095,47.1086602292,47.1086601489,47.1086600686,47.1086599882,47.1086599077,47.1086598273,47.1086597468,47.1086596663,0,47.1085966651,47.1085648028,47.1085329404,47.108501078,47.1084692156,47.1084373532,47.1084054908,47.1083736283,0,0,47.1085254501,47.1084804702,47.1084354904,47.1083905105,47.1083455306,47.1083005507,47.1082555709,47.1086286408,47.108596892,47.1085651431,47.1085333941,47.1085016452,47.1084698962,47.1084381473,47.1084063983,47.1083746493,47.1086604699,47.1086605501,47.1086606302,47.1086607103,47.1086607903,47.1086608703,47.1086609503,47.1086610302,47.1086611101,0,0,47.1087559765,0,0,0,0,0,0,16.4728411489,16.472887818,16.4729344872,16.4729811564,16.4730278257,16.4730744951,16.4731211645,16.473167834,16.4732145035,16.4728603623,16.4729262448,16.4729921273,16.4730580098,16.4731238924,16.4731897749,16.4732556574,16.4733215399,16.4733874224,0,16.4728874855,16.4729339882,16.4729804909,16.4730269936,16.4730734962,16.4731199987,16.4731665012,16.4732130036,0,0,16.4727941274,16.4727940099,16.4727938924,16.4727937749,16.4727936574,16.4727935399,16.4727934224,16.4727478108,16.4727011418,16.4726544729,16.4726078041,16.4725611353,16.4725144665,16.4724677979,16.4724211292,16.4723744607,16.4727285973,16.4726627148,16.4725968323,16.4725309498,16.4724650673,16.4723991848,16.4723333023,16.4722674197,16.4722015372,0,0,16.4726549709,0,0,0,0,0,0
20.5,16.4758432699,47.1049664653,0,0,0,0,279,279,279,279,133,188,188,279,279,279,279,279,279,279,279,279,279,188,279,279,279,279,279,279,279,279,279,0,279,279,279,279,279,279,279,279,0,279,279,279,279,279,279,279,279,279,279,279,279,101,101,224,224,224,279,279,279,279,101,224,224,224,119,212,212,212,211,211,211,213,214,214,212,212,211,212,212,212,211,211,213,212,212,212,210,210,211,211,212,213,0,212,212,212,212,211,210,210,212,0,211,212,212,212,212,212,212,212,210,212,213,212,213,214,214,213,214,211,212,213,213,214,214,214,213,213,47.1049982129,47.1050299605,47.1050617081,47.1050934557,47.1051252032,47.1051569508,47.1051886983,47.1052204457,47.1052521932,47.1049663833,47.1049663013,47.1049662193,47.1049661372,47.104966055,47.1049659729,47.1049658906,47.1049658084,47.1049657261,47.1049346018,47.1049027382,47.1048708746,47.104839011,47.1048071474,47.1047752837,47.10474342,47.1047115564,47.1046796926,0,47.1048765055,47.1048315256,47.1047865457,47.1047415658,47.1046965859,47.104651606,47.1046066261,47.1045616463,0,47.10490297,47.1048712223,47.1048394746,47.1048077269,47.1047759792,47.1047442314,47.1047124836,47.1046807358,47.1049665472,47.1049666292,47.104966711,47.1049667928,47.1049668746,47.1049669564,47.1049670381,47.1049671198,47.1049672014,47.1049983288,47.1050301924,47.1050620558,47.1050939193,47.1051257828,47.1051576462,47.1051895096,47.105221373,47.1052532364,16.4758899376,16.4759366053,16.475983273,16.4760299408,16.4760766087,16.4761232766,16.4761699446,16.4762166127,16.4762632807,16.4759091478,16.4759750258,16.4760409037,16.4761067817,16.4761726596,16.4762385376,16.4763044155,16.4763702934,16.4764361714,16.4758897677,16.4759362655,16.4759827632,16.4760292609,16.4760757585,16.4761222561,16.4761687535,16.476215251,16.4762617484,0,16.4758430298,16.4758429098,16.4758427897,16.4758426697,16.4758425497,16.4758424296,16.4758423096,16.4758421895,0,16.4757499348,16.4757032673,16.4756565999,16.4756099325,16.4755632652,16.4755165979,16.4754699307,16.4754232636,16.475777392,16.475711514,16.4756456361,16.4755797581,16.4755138802,16.4754480023,16.4753821243,16.4753162464,16.4752503684,16.475796772,16.4757502741,16.4757037761,16.475657278,16.4756107799,16.4755642818,16.4755177835,16.4754712853,16.4754247869
20,16.4741649545,47.1015481174,0,0,0,0,243,243,243,188,188,188,188,119,119,243,243,243,188,188,119,119,119,119,0,243,243,243,188,188,213,213,213,0,243,243,0,0,243,243,188,188,243,243,243,243,243,243,243,243,243,243,243,243,243,243,213,213,213,213,0,0,0,243,243,243,243,243,243,210,212,213,213,214,213,213,213,213,211,212,213,213,213,213,213,213,213,0,212,212,213,213,213,213,213,213,0,209,209,0,0,210,213,213,213,210,212,212,211,209,209,209,210,209,210,213,213,213,213,213,213,213,213,0,0,0,212,213,212,213,213,213,47.1015798658,47.1016116141,47.1016433624,47.1016751106,47.1017068589,47.1017386071,47.1017703553,47.1018021035,47.1018338517,47.1015480364,47.1015479554,47.1015478743,47.1015477932,47.101547712,47.1015476308,47.1015475496,47.1015474683,47.101547387,0,47.1014843916,47.1014525287,47.1014206658,47.1013888028,47.1013569398,47.1013250768,47.1012932138,47.1012613508,0,47.1014581576,47.1014131777,0,0,47.1012782379,47.101233258,47.101188278,47.1011432981,47.1015163691,47.1014846207,47.1014528723,47.1014211239,47.1013893755,47.1013576271,47.1013258786,47.1012941301,47.1012623816,47.1015481984,47.1015482793,47.1015483602,47.1015484411,47.1015485219,47.1015486027,47.1015486834,47.1015487642,47.1015488448,0,0,0,47.1016755688,47.1017074316,47.1017392944,47.1017711571,47.1018030199,47.1018348826,16.4742116181,16.4742582818,16.4743049456,16.4743516094,16.4743982733,16.4744449373,16.4744916012,16.4745382653,16.4745849294,16.4742308282,16.4742967019,16.4743625756,16.4744284494,16.4744943231,16.4745601968,16.4746260706,16.4746919443,16.474757818,0,16.4742579461,16.4743044419,16.4743509376,16.4743974332,16.4744439288,16.4744904243,16.4745369198,16.4745834152,0,16.4741647172,16.4741645986,0,0,16.4741642428,16.4741641242,16.4741640056,16.4741638869,16.4741182908,16.4740716273,16.4740249638,16.4739783004,16.473931637,16.4738849736,16.4738383104,16.4737916472,16.473744984,16.4740990807,16.474033207,16.4739673333,16.4739014595,16.4738355858,16.4737697121,16.4737038383,16.4736379646,16.4735720909,0,0,0,16.4739789705,16.4739324743,16.4738859781,16.4738394819,16.4737929856,16.4737464892
19.5,16.4759803926,47.0979433059,0,0,0,0,0,243,243,101,101,101,119,119,119,243,243,101,101,119,119,119,119,119,0,243,243,243,243,101,119,119,119,0,0,0,0,0,0,0,242,242,242,242,101,101,101,119,119,119,119,242,101,101,101,119,119,119,119,119,242,242,101,101,101,101,101,119,119,0,209,211,212,213,212,212,212,212,209,211,212,213,212,212,212,212,212,0,209,209,212,212,213,212,212,212,0,0,0,0,0,0,0,211,211,211,213,213,212,212,212,212,212,212,211,213,212,212,212,212,212,212,212,209,211,212,212,213,213,212,212,212,0,47.0980068011,47.0980385487,47.0980702962,47.0981020437,47.0981337913,47.0981655388,47.0981972862,47.0982290337,47.0979432238,47.0979431417,47.0979430596,47.0979429775,47.0979428953,47.097942813,47.0979427307,47.0979426484,47.0979425661,0,47.0978795786,47.0978477149,47.0978158512,47.0977839875,47.0977521238,47.09772026,47.0976883962,47.0976565324,0,0,0,0,0,0,0,47.0975834663,47.0975384863,47.0979115582,47.0978798106,47.0978480629,47.0978163152,47.0977845675,47.0977528198,47.0977210721,47.0976893243,47.0976575765,47.0979433879,47.0979434699,47.0979435518,47.0979436337,47.0979437156,47.0979437974,47.0979438792,47.0979439609,47.0979440426,47.0979751695,47.0980070331,47.0980388967,47.0980707603,47.0981026238,47.0981344873,47.0981663508,47.0981982143,47.0982300778,0,16.4760737159,16.4761203776,16.4761670393,16.4762137011,16.476260363,16.4763070249,16.4763536869,16.4764003489,16.4760462619,16.4761121312,16.4761780005,16.4762438697,16.476309739,16.4763756083,16.4764414776,16.4765073469,16.4765732161,0,16.4760733759,16.4761198674,16.4761663589,16.4762128503,16.4762593417,16.476305833,16.4763523242,16.4763988154,0,0,0,0,0,0,0,16.4759794316,16.4759793115,16.4759337311,16.4758870696,16.4758404082,16.4757937469,16.4757470855,16.4757004243,16.4756537631,16.475607102,16.4755604409,16.4759145234,16.4758486541,16.4757827848,16.4757169155,16.4756510462,16.475585177,16.4755193077,16.4754534384,16.4753875691,16.4759339009,16.4758874092,16.4758409174,16.4757944255,16.4757479336,16.4757014416,16.4756549496,16.4756084575,16.4755619654
19,16.4756769185,47.0934882258,0,0,0,0,0,0,242,242,242,242,101,101,101,0,242,242,101,101,101,101,101,101,0,242,242,242,101,101,101,124,124,0,0,0,242,242,242,242,242,242,0,0,242,242,242,101,101,101,101,0,242,242,101,101,188,188,188,188,0,242,242,101,101,101,101,188,188,0,0,209,211,211,212,212,211,211,0,210,211,212,211,211,211,211,211,0,210,211,212,212,211,211,211,211,0,0,0,209,209,209,209,209,209,0,0,211,211,212,212,212,211,211,0,211,212,211,211,211,211,211,211,0,211,212,212,211,211,211,211,211,0,0,47.0935834691,47.0936152168,47.0936469644,47.0936787121,47.0937104598,47.0937422074,47.093773955,0,47.093488062,47.0934879801,47.0934878981,47.0934878161,47.093487734,47.0934876519,47.0934875698,47.0934874876,0,47.0934244987,47.0933926351,47.0933607715,47.0933289079,47.0932970443,47.0932651806,47.093233317,47.0932014533,0,0,0,47.0933083059,47.0932633259,47.0932183459,47.0931733659,47.0931283859,47.0930834059,0,0,47.0933929824,47.0933612346,47.0933294867,47.0932977388,47.0932659909,47.093234243,47.0932024951,0,47.0934883894,47.0934884712,47.0934885529,47.0934886346,47.0934887162,47.0934887978,47.0934888794,47.0934889609,0,47.0935519528,47.0935838163,47.0936156798,47.0936475432,47.0936794066,47.0937112701,47.0937431334,47.0937749968,0,0,16.4758168911,16.4758635488,16.4759102065,16.4759568643,16.4760035222,16.4760501801,16.476096838,0,16.475808646,16.4758745098,16.4759403736,16.4760062374,16.4760721012,16.476137965,16.4762038287,16.4762696925,0,16.4757698943,16.4758163821,16.4758628699,16.4759093577,16.4759558453,16.476002333,16.4760488205,16.476095308,0,0,0,16.475676439,16.4756763192,16.4756761993,16.4756760795,16.4756759596,16.4756758398,0,0,16.4755369463,16.475490289,16.4754436318,16.4753969746,16.4753503175,16.4753036604,16.4752570034,0,16.4755451909,16.4754793271,16.4754134633,16.4753475995,16.4752817357,16.4752158719,16.4751500082,16.4750841444,0,16.4755839424,16.4755374543,16.4754909661,16.4754444779,16.4753979896,16.4753515012,16.4753050128,16.4752585244
18.5,16.4734328907,47.0893073719,0,0,0,0,0,0,242,242,242,242,119,119,119,0,242,242,119,119,119,119,119,119,0,242,242,242,119,119,119,119,119,0,0,0,0,0,0,0,0,0,0,242,242,242,119,119,119,119,119,242,242,119,119,119,119,119,119,119,0,242,242,119,119,119,119,119,119,0,0,209,210,210,211,211,211,211,0,209,211,211,211,210,210,210,210,0,210,210,211,211,211,210,210,210,0,0,0,0,0,0,0,0,0,0,210,210,211,211,211,211,211,211,209,211,211,211,210,210,210,210,210,0,210,211,211,210,210,210,210,210,0,0,47.089402618,47.0894343666,47.0894661153,47.0894978639,47.0895296125,47.089561361,47.0895931096,0,47.0893072107,47.0893071301,47.0893070494,47.0893069687,47.0893068879,47.0893068071,47.0893067263,47.0893066454,0,47.0892436466,47.0892117839,47.0891799212,47.0891480585,47.0891161957,47.089084333,47.0890524702,47.0890206074,0,0,0,0,0,0,0,0,0,0,47.0892438744,47.0892121257,47.0891803769,47.0891486281,47.0891168793,47.0890851304,47.0890533816,47.0890216327,47.0893074524,47.0893075329,47.0893076134,47.0893076938,47.0893077742,47.0893078546,47.0893079349,47.0893080151,47.0893080954,0,47.0893710972,47.0894029597,47.0894348223,47.0894666849,47.0894985474,47.0895304099,47.0895622724,47.0895941349,0,0,16.4735728484,16.4736195011,16.4736661539,16.4737128067,16.4737594595,16.4738061124,16.4738527654,0,16.473564608,16.4736304666,16.4736963253,16.4737621839,16.4738280425,16.4738939012,16.4739597598,16.4740256184,0,16.473525862,16.4735723475,16.473618833,16.4736653185,16.4737118039,16.4737582892,16.4738047745,16.4738512597,0,0,0,0,0,0,0,0,0,0,16.4733395858,16.4732929335,16.4732462812,16.473199629,16.4731529768,16.4731063246,16.4730596726,16.4730130205,16.4733670321,16.4733011734,16.4732353148,16.4731694562,16.4731035975,16.4730377389,16.4729718802,16.4729060216,16.472840163,0,16.4733399192,16.4732934334,16.4732469475,16.4732004616,16.4731539756,16.4731074895,16.4730610034,16.4730145173
18,16.4712485443,47.0856636219,0,0,0,0,0,0,0,243,243,243,243,243,0,0,243,243,243,243,243,119,119,119,0,0,243,243,243,243,243,119,119,0,0,0,0,0,0,0,0,237,0,220,220,119,119,119,119,119,119,0,220,119,119,119,119,119,119,119,0,0,220,119,119,119,119,119,119,0,0,0,210,210,210,210,209,0,0,210,210,210,210,210,210,210,210,0,0,209,209,210,210,210,210,210,0,0,0,0,0,0,0,0,209,0,209,210,210,210,210,210,210,210,0,210,210,210,210,210,210,210,210,0,0,210,210,210,210,210,210,210,0,0,0,47.0857906203,47.0858223698,47.0858541194,47.0858858689,47.0859176183,0,0,47.0856634632,47.0856633839,47.0856633044,47.085663225,47.0856631455,47.0856630659,47.0856629863,47.0856629067,0,0,47.0855680365,47.0855361747,47.0855043128,47.0854724509,47.085440589,47.0854087271,47.0853768652,0,0,0,0,0,0,0,0,47.0852588014,0,47.0856001226,47.0855683729,47.0855366232,47.0855048735,47.0854731238,47.085441374,47.0854096242,47.0853778744,0,47.0856637804,47.0856638596,47.0856639388,47.0856640179,47.085664097,47.085664176,47.0856642551,47.085664334,0,0,47.0857592071,47.0857910688,47.0858229305,47.0858547922,47.0858866538,47.0859185155,47.0859503771,0,0,0,16.4714351368,16.471481785,16.4715284333,16.4715750817,16.4716217301,0,0,16.4713802526,16.4714461068,16.4715119609,16.4715778151,16.4716436692,16.4717095234,16.4717753775,16.4718412317,0,0,16.4713879955,16.4714344792,16.4714809628,16.4715274463,16.4715739297,16.4716204132,16.4716668965,0,0,0,0,0,0,0,0,16.4712474995,0,16.4711552484,16.4711086005,16.4710619527,16.471015305,16.4709686572,16.4709220096,16.470875362,16.4708287145,0,16.471116836,16.4710509818,16.4709851277,16.4709192735,16.4708534194,16.4707875652,16.4707217111,16.4706558569,0,0,16.4711090926,16.4710626085,16.4710161245,16.4709696403,16.4709231561,16.4708766719,16.4708301876
17.5,16.4689639476,47.0816180701,0,0,0,0,0,0,233,233,233,233,233,119,119,0,233,233,233,233,119,119,119,119,0,0,233,233,233,233,119,119,119,0,0,0,0,0,0,0,0,0,0,233,233,119,119,119,119,119,119,0,233,119,119,119,119,119,119,119,0,233,233,119,119,119,119,119,119,0,0,209,209,209,210,209,209,209,0,209,209,210,209,209,209,209,209,0,0,209,209,209,210,209,209,209,0,0,0,0,0,0,0,0,0,0,209,209,209,209,209,209,209,209,0,210,209,209,209,209,209,209,209,0,209,209,209,209,209,209,209,209,0,0,47.0817133217,47.0817450723,47.0817768228,47.0818085732,47.0818403237,47.0818720742,47.0819038246,0,47.081617914,47.081617836,47.0816177578,47.0816176797,47.0816176015,47.0816175233,47.081617445,47.0816173667,0,0,47.0815224874,47.0814906264,47.0814587655,47.0814269045,47.0813950435,47.0813631825,47.0813313215,0,0,0,0,0,0,0,0,0,0,47.0815545688,47.0815228182,47.0814910675,47.0814593169,47.0814275662,47.0813958155,47.0813640647,47.081332314,0,47.0816182259,47.0816183038,47.0816183817,47.0816184595,47.0816185372,47.081618615,47.0816186926,47.0816187703,0,47.0816817917,47.0817136526,47.0817455134,47.0817773741,47.0818092349,47.0818410956,47.0818729564,47.0819048171,0,0,16.4691038772,16.4691505205,16.4691971638,16.4692438073,16.4692904507,16.4693370943,16.4693837379,0,16.4690956459,16.4691614951,16.4692273443,16.4692931934,16.4693590426,16.4694248918,16.469490741,16.4695565901,0,0,16.4691033924,16.4691498738,16.4691963553,16.4692428366,16.469289318,16.4693357992,16.4693822804,0,0,0,0,0,0,0,0,0,0,16.4688706614,16.4688240185,16.4687773755,16.4687307327,16.4686840899,16.4686374471,16.4685908044,16.4685441618,0,16.4688322492,16.4687664,16.4687005509,16.4686347017,16.4685688525,16.4685030033,16.4684371542,16.468371305,0,16.4688709841,16.4688245023,16.4687780204,16.4687315385,16.4686850565,16.4686385745,16.4685920924,16.4685456102
17,16.4661096409,47.0785593462,0,0,0,0,0,0,101,101,101,270,270,270,101,101,101,101,101,119,119,119,119,119,101,101,101,101,119,119,119,119,119,0,101,101,101,101,101,101,101,101,0,270,270,270,270,101,101,270,270,270,101,101,101,101,101,101,101,119,270,101,101,101,101,101,270,270,119,0,0,206,206,207,207,208,208,208,205,206,208,209,208,208,208,208,208,205,206,208,209,208,209,208,208,208,0,205,206,206,207,208,208,209,209,0,205,206,206,206,206,206,206,206,206,206,206,206,206,207,208,208,208,206,206,206,206,206,207,208,208,208,0,0,47.0786546014,47.0786863531,47.0787181048,47.0787498564,47.0787816081,47.0788133597,47.0788451113,47.0785592698,47.0785591934,47.078559117,47.0785590405,47.078558964,47.0785588875,47.0785588109,47.0785587343,47.0785586576,47.0785274864,47.0784956267,47.0784637669,47.0784319071,47.0784000473,47.0783681875,47.0783363276,47.0783044678,47.0782726079,0,47.0784693859,47.0784244058,47.0783794257,47.0783344456,47.0782894654,47.0782444853,47.0781995052,47.0781545251,0,47.0784958426,47.0784640907,47.0784323389,47.078400587,47.0783688352,47.0783370833,47.0783053314,47.0782735794,47.0785594225,47.0785594987,47.078559575,47.0785596512,47.0785597273,47.0785598035,47.0785598795,47.0785599556,47.0785600316,47.0785912059,47.0786230656,47.0786549252,47.0786867849,47.0787186445,47.0787505041,47.0787823637,47.0788142233,47.0788460829,0,0,16.4662495574,16.4662961963,16.4663428353,16.4663894744,16.4664361135,16.4664827527,16.4665293919,16.4661754863,16.4662413317,16.4663071771,16.4663730225,16.466438868,16.4665047134,16.4665705588,16.4666364042,16.4667022496,16.4661561216,16.4662026022,16.4662490828,16.4662955634,16.4663420438,16.4663885243,16.4664350046,16.4664814849,16.4665279652,0,16.4661094174,16.4661093057,16.4661091939,16.4661090822,16.4661089705,16.4661088587,16.466108747,16.4661086352,0,16.4660163635,16.4659697249,16.4659230863,16.4658764478,16.4658298094,16.465783171,16.4657365327,16.4656898944,16.4660437955,16.4659779501,16.4659121046,16.4658462592,16.4657804138,16.4657145684,16.465648723,16.4655828776,16.4655170322,16.4660631601,16.4660166793,16.4659701985,16.4659237175,16.4658772366,16.4658307555,16.4657842744,16.4657377933,16.4656913121
